dateTime,timestamp,status,latitude,latitudeDirection,longitude,longitudeDirection,speedOverGround,trueCourse,dateStamp,magVariation,magVariationDirection
2019-04-30 22:47:07.058943,22:47:07,A,3259.53232,N,09645.47216,W,0.091,,2019-04-30,,
2019-04-30 22:47:10.058322,22:47:10,A,3259.53217,N,09645.47213,W,0.184,,2019-04-30,,
2019-04-30 22:47:13.057678,22:47:13,A,3259.53192,N,09645.47211,W,0.225,,2019-04-30,,
2019-04-30 22:47:16.060092,22:47:16,A,3259.53186,N,09645.47207,W,0.052,,2019-04-30,,
2019-04-30 22:47:19.057756,22:47:19,A,3259.53174,N,09645.47200,W,0.017,,2019-04-30,,
2019-04-30 22:47:22.057673,22:47:22,A,3259.53153,N,09645.47194,W,0.159,,2019-04-30,,
2019-04-30 22:47:25.054745,22:47:25,A,3259.53133,N,09645.47188,W,0.025,,2019-04-30,,
2019-04-30 22:47:28.059594,22:47:28,A,3259.53116,N,09645.47182,W,0.024,,2019-04-30,,
2019-04-30 22:47:31.056553,22:47:31,A,3259.53095,N,09645.47176,W,0.124,,2019-04-30,,
2019-04-30 22:47:34.057314,22:47:34,A,3259.53089,N,09645.47173,W,0.049,,2019-04-30,,
2019-04-30 22:47:39.057724,22:47:39,A,3259.53055,N,09645.47172,W,0.052,,2019-04-30,,
2019-04-30 22:47:42.057334,22:47:42,A,3259.53035,N,09645.47168,W,0.015,,2019-04-30,,
2019-04-30 22:47:47.057056,22:47:47,A,3259.53007,N,09645.47165,W,0.07,,2019-04-30,,
2019-04-30 22:47:50.057142,22:47:50,A,3259.53007,N,09645.47166,W,0.06,,2019-04-30,,
2019-04-30 22:47:53.057529,22:47:53,A,3259.52992,N,09645.47171,W,0.069,,2019-04-30,,
2019-04-30 22:47:56.058877,22:47:56,A,3259.52998,N,09645.47177,W,0.055,,2019-04-30,,
2019-04-30 22:47:59.057718,22:47:59,A,3259.53005,N,09645.47182,W,0.015,,2019-04-30,,
2019-04-30 22:48:02.059413,22:48:02,A,3259.52996,N,09645.47185,W,0.097,,2019-04-30,,
2019-04-30 22:48:09.057996,22:48:09,A,3259.52983,N,09645.47183,W,0.088,,2019-04-30,,
2019-04-30 22:48:12.055189,22:48:12,A,3259.52962,N,09645.47182,W,0.098,,2019-04-30,,
2019-04-30 22:48:15.057835,22:48:15,A,3259.52950,N,09645.47179,W,0.008,,2019-04-30,,
2019-04-30 22:48:18.059393,22:48:18,A,3259.52932,N,09645.47175,W,0.032,,2019-04-30,,
2019-04-30 22:48:21.054695,22:48:21,A,3259.52920,N,09645.47171,W,0.059,,2019-04-30,,
2019-04-30 22:48:24.056745,22:48:24,A,3259.52908,N,09645.47163,W,0.053,,2019-04-30,,
2019-04-30 22:48:27.058606,22:48:27,A,3259.52893,N,09645.47155,W,0.204,,2019-04-30,,
2019-04-30 22:48:30.055068,22:48:30,A,3259.52875,N,09645.47145,W,0.038,,2019-04-30,,
2019-04-30 22:48:35.057003,22:48:35,A,3259.52871,N,09645.47131,W,0.08,,2019-04-30,,
2019-04-30 22:48:38.061457,22:48:38,A,3259.52867,N,09645.47124,W,0.075,,2019-04-30,,
2019-04-30 22:48:41.053475,22:48:41,A,3259.52865,N,09645.47117,W,0.139,,2019-04-30,,
2019-04-30 22:48:46.058731,22:48:46,A,3259.52879,N,09645.47096,W,0.104,,2019-04-30,,
2019-04-30 22:48:49.056557,22:48:49,A,3259.52873,N,09645.47089,W,0.168,,2019-04-30,,
2019-04-30 22:48:52.058514,22:48:52,A,3259.52882,N,09645.47087,W,0.016,,2019-04-30,,
2019-04-30 22:48:55.057369,22:48:55,A,3259.52883,N,09645.47087,W,0.018,,2019-04-30,,
2019-04-30 22:48:58.061208,22:48:58,A,3259.52886,N,09645.47086,W,0.043,,2019-04-30,,
2019-04-30 22:49:01.055938,22:49:01,A,3259.52887,N,09645.47087,W,0.033,,2019-04-30,,
2019-04-30 22:49:04.058636,22:49:04,A,3259.52890,N,09645.47089,W,0.031,,2019-04-30,,
2019-04-30 22:49:09.057598,22:49:09,A,3259.52893,N,09645.47084,W,0.017,,2019-04-30,,
2019-04-30 22:49:12.060707,22:49:12,A,3259.52906,N,09645.47090,W,0.003,,2019-04-30,,
2019-04-30 22:49:15.055124,22:49:15,A,3259.52939,N,09645.47105,W,0.151,,2019-04-30,,
2019-04-30 22:49:18.059395,22:49:18,A,3259.52958,N,09645.47107,W,0.058,,2019-04-30,,
2019-04-30 22:49:21.053492,22:49:21,A,3259.52955,N,09645.47100,W,0.034,,2019-04-30,,
2019-04-30 22:49:26.058365,22:49:26,A,3259.52953,N,09645.47094,W,0.11,,2019-04-30,,
2019-04-30 22:49:29.056810,22:49:29,A,3259.52938,N,09645.47086,W,0.018,,2019-04-30,,
2019-04-30 22:49:32.056560,22:49:32,A,3259.52938,N,09645.47081,W,0.179,,2019-04-30,,
2019-04-30 22:49:35.056665,22:49:35,A,3259.52938,N,09645.47074,W,0.083,,2019-04-30,,
2019-04-30 22:49:38.056974,22:49:38,A,3259.52961,N,09645.47075,W,0.09,,2019-04-30,,
2019-04-30 22:49:41.056760,22:49:41,A,3259.52989,N,09645.47078,W,0.114,,2019-04-30,,
2019-04-30 22:49:44.057382,22:49:44,A,3259.53011,N,09645.47082,W,0.054,,2019-04-30,,
2019-04-30 22:49:47.054467,22:49:47,A,3259.53029,N,09645.47088,W,0.061,,2019-04-30,,
2019-04-30 22:49:50.056065,22:49:50,A,3259.53036,N,09645.47094,W,0.11,,2019-04-30,,
2019-04-30 22:49:53.056525,22:49:53,A,3259.53030,N,09645.47094,W,0.104,,2019-04-30,,
2019-04-30 22:49:56.057464,22:49:56,A,3259.53040,N,09645.47094,W,0.076,,2019-04-30,,
2019-04-30 22:49:59.056508,22:49:59,A,3259.53061,N,09645.47101,W,0.251,,2019-04-30,,
2019-04-30 22:50:02.058307,22:50:02,A,3259.53078,N,09645.47107,W,0.302,,2019-04-30,,
2019-04-30 22:50:05.061793,22:50:05,A,3259.53089,N,09645.47118,W,0.059,,2019-04-30,,
2019-04-30 22:50:08.058458,22:50:08,A,3259.53102,N,09645.47128,W,0.189,,2019-04-30,,
2019-04-30 22:50:11.057136,22:50:11,A,3259.53115,N,09645.47134,W,0.07,,2019-04-30,,
2019-04-30 22:50:14.057172,22:50:14,A,3259.53120,N,09645.47135,W,0.006,,2019-04-30,,
2019-04-30 22:50:17.056343,22:50:17,A,3259.53127,N,09645.47140,W,0.064,,2019-04-30,,
2019-04-30 22:50:20.057352,22:50:20,A,3259.53130,N,09645.47147,W,0.053,,2019-04-30,,
2019-04-30 22:50:23.055465,22:50:23,A,3259.53142,N,09645.47151,W,0.126,,2019-04-30,,
2019-04-30 22:50:26.057488,22:50:26,A,3259.53132,N,09645.47145,W,0.03,,2019-04-30,,
2019-04-30 22:50:29.055556,22:50:29,A,3259.53119,N,09645.47141,W,0.182,,2019-04-30,,
2019-04-30 22:50:32.057192,22:50:32,A,3259.53092,N,09645.47131,W,0.065,,2019-04-30,,
2019-04-30 22:50:35.055120,22:50:35,A,3259.53073,N,09645.47123,W,0.04,,2019-04-30,,
2019-04-30 22:50:38.057610,22:50:38,A,3259.53080,N,09645.47124,W,0.185,,2019-04-30,,
2019-04-30 22:50:41.052714,22:50:41,A,3259.53089,N,09645.47128,W,0.365,,2019-04-30,,
2019-04-30 22:50:44.058299,22:50:44,A,3259.53103,N,09645.47128,W,0.036,,2019-04-30,,
2019-04-30 22:50:47.056283,22:50:47,A,3259.53134,N,09645.47134,W,0.13,,2019-04-30,,
2019-04-30 22:50:50.058909,22:50:50,A,3259.53140,N,09645.47135,W,0.256,,2019-04-30,,
2019-04-30 22:50:53.054646,22:50:53,A,3259.53147,N,09645.47138,W,0.037,,2019-04-30,,
2019-04-30 22:50:56.058046,22:50:56,A,3259.53134,N,09645.47136,W,0.009,,2019-04-30,,
2019-04-30 22:50:59.054085,22:50:59,A,3259.53120,N,09645.47135,W,0.109,,2019-04-30,,
2019-04-30 22:51:02.057480,22:51:02,A,3259.53134,N,09645.47153,W,0.063,,2019-04-30,,
2019-04-30 22:51:05.059254,22:51:05,A,3259.53141,N,09645.47157,W,0.105,,2019-04-30,,
2019-04-30 22:51:08.060170,22:51:08,A,3259.53131,N,09645.47153,W,0.122,,2019-04-30,,
2019-04-30 22:51:11.057181,22:51:11,A,3259.53115,N,09645.47144,W,0.001,,2019-04-30,,
2019-04-30 22:51:14.057739,22:51:14,A,3259.53091,N,09645.47136,W,0.161,,2019-04-30,,
2019-04-30 22:51:17.054281,22:51:17,A,3259.53073,N,09645.47136,W,0.074,,2019-04-30,,
2019-04-30 22:51:20.057097,22:51:20,A,3259.53076,N,09645.47143,W,0.056,,2019-04-30,,
2019-04-30 22:51:23.055113,22:51:23,A,3259.53086,N,09645.47152,W,0.057,,2019-04-30,,
2019-04-30 22:51:26.058000,22:51:26,A,3259.53098,N,09645.47156,W,0.022,,2019-04-30,,
2019-04-30 22:51:29.053369,22:51:29,A,3259.53115,N,09645.47158,W,0.157,,2019-04-30,,
2019-04-30 22:51:32.057832,22:51:32,A,3259.53125,N,09645.47153,W,0.021,,2019-04-30,,
2019-04-30 22:51:35.055592,22:51:35,A,3259.53120,N,09645.47149,W,0.081,,2019-04-30,,
2019-04-30 22:51:38.056971,22:51:38,A,3259.53142,N,09645.47150,W,0.1,,2019-04-30,,
2019-04-30 22:51:41.055129,22:51:41,A,3259.53176,N,09645.47154,W,0.111,,2019-04-30,,
2019-04-30 22:51:44.058386,22:51:44,A,3259.53208,N,09645.47158,W,0.083,,2019-04-30,,
2019-04-30 22:51:47.054457,22:51:47,A,3259.53241,N,09645.47161,W,0.161,,2019-04-30,,
2019-04-30 22:51:50.055596,22:51:50,A,3259.53271,N,09645.47165,W,0.044,,2019-04-30,,
2019-04-30 22:51:53.054038,22:51:53,A,3259.53296,N,09645.47170,W,0.163,,2019-04-30,,
2019-04-30 22:51:56.056378,22:51:56,A,3259.53312,N,09645.47176,W,0.266,,2019-04-30,,
2019-04-30 22:51:59.053429,22:51:59,A,3259.53326,N,09645.47178,W,0.026,,2019-04-30,,
2019-04-30 22:52:04.057643,22:52:04,A,3259.53354,N,09645.47191,W,0.011,,2019-04-30,,
2019-04-30 22:52:07.052826,22:52:07,A,3259.53364,N,09645.47199,W,0.155,,2019-04-30,,
2019-04-30 22:52:10.054650,22:52:10,A,3259.53350,N,09645.47196,W,0.038,,2019-04-30,,
2019-04-30 22:52:13.054213,22:52:13,A,3259.53330,N,09645.47186,W,0.04,,2019-04-30,,
2019-04-30 22:52:16.055773,22:52:16,A,3259.53310,N,09645.47190,W,0.156,,2019-04-30,,
2019-04-30 22:52:21.055686,22:52:21,A,3259.53277,N,09645.47170,W,0.114,,2019-04-30,,
2019-04-30 22:52:24.056877,22:52:24,A,3259.53260,N,09645.47159,W,0.165,,2019-04-30,,
2019-04-30 22:52:27.056086,22:52:27,A,3259.53266,N,09645.47170,W,0.066,,2019-04-30,,
2019-04-30 22:52:30.053949,22:52:30,A,3259.53271,N,09645.47170,W,0.142,,2019-04-30,,
2019-04-30 22:52:33.055126,22:52:33,A,3259.53303,N,09645.47184,W,0.168,,2019-04-30,,
2019-04-30 22:52:36.056449,22:52:36,A,3259.53328,N,09645.47198,W,0.006,,2019-04-30,,
2019-04-30 22:52:39.054128,22:52:39,A,3259.53348,N,09645.47218,W,0.085,,2019-04-30,,
2019-04-30 22:52:42.056177,22:52:42,A,3259.53393,N,09645.47258,W,0.103,,2019-04-30,,
2019-04-30 22:52:45.055158,22:52:45,A,3259.53441,N,09645.47305,W,0.119,,2019-04-30,,
2019-04-30 22:52:48.054879,22:52:48,A,3259.53468,N,09645.47333,W,0.025,,2019-04-30,,
2019-04-30 22:52:51.055236,22:52:51,A,3259.53488,N,09645.47345,W,0.026,,2019-04-30,,
2019-04-30 22:52:54.057241,22:52:54,A,3259.53508,N,09645.47350,W,0.039,,2019-04-30,,
2019-04-30 22:52:57.054238,22:52:57,A,3259.53516,N,09645.47351,W,0.171,,2019-04-30,,
2019-04-30 22:53:00.057318,22:53:00,A,3259.53530,N,09645.47359,W,0.024,,2019-04-30,,
2019-04-30 22:53:03.057312,22:53:03,A,3259.53545,N,09645.47361,W,0.136,,2019-04-30,,
2019-04-30 22:53:06.056683,22:53:06,A,3259.53570,N,09645.47360,W,0.193,,2019-04-30,,
2019-04-30 22:53:09.055441,22:53:09,A,3259.53593,N,09645.47369,W,0.052,,2019-04-30,,
2019-04-30 22:53:12.056257,22:53:12,A,3259.53627,N,09645.47377,W,0.328,,2019-04-30,,
2019-04-30 22:53:15.054255,22:53:15,A,3259.53652,N,09645.47377,W,0.169,,2019-04-30,,
2019-04-30 22:53:18.055168,22:53:18,A,3259.53659,N,09645.47369,W,0.025,,2019-04-30,,
2019-04-30 22:53:23.055530,22:53:23,A,3259.53667,N,09645.47353,W,0.169,,2019-04-30,,
2019-04-30 22:53:26.056134,22:53:26,A,3259.53696,N,09645.47363,W,0.085,,2019-04-30,,
2019-04-30 22:53:29.054548,22:53:29,A,3259.53688,N,09645.47354,W,0.027,,2019-04-30,,
2019-04-30 22:53:32.057344,22:53:32,A,3259.53652,N,09645.47333,W,0.131,,2019-04-30,,
2019-04-30 22:53:35.051622,22:53:35,A,3259.53620,N,09645.47314,W,0.027,,2019-04-30,,
2019-04-30 22:53:40.056211,22:53:40,A,3259.53604,N,09645.47305,W,0.022,,2019-04-30,,
2019-04-30 22:53:43.055168,22:53:43,A,3259.53616,N,09645.47311,W,0.009,,2019-04-30,,
2019-04-30 22:53:46.054994,22:53:46,A,3259.53626,N,09645.47314,W,0.171,,2019-04-30,,
2019-04-30 22:53:49.054012,22:53:49,A,3259.53625,N,09645.47310,W,0.084,,2019-04-30,,
2019-04-30 22:53:52.056186,22:53:52,A,3259.53633,N,09645.47305,W,0.029,,2019-04-30,,
2019-04-30 22:53:55.055067,22:53:55,A,3259.53597,N,09645.47294,W,0.026,,2019-04-30,,
2019-04-30 22:53:58.057229,22:53:58,A,3259.53592,N,09645.47284,W,0.205,,2019-04-30,,
2019-04-30 22:54:01.054194,22:54:01,A,3259.53594,N,09645.47282,W,0.091,,2019-04-30,,
2019-04-30 22:54:06.058612,22:54:06,A,3259.53608,N,09645.47275,W,0.128,,2019-04-30,,
2019-04-30 22:54:09.053184,22:54:09,A,3259.53607,N,09645.47262,W,0.12,,2019-04-30,,
2019-04-30 22:54:12.056203,22:54:12,A,3259.53602,N,09645.47248,W,0.14,,2019-04-30,,
2019-04-30 22:54:15.052768,22:54:15,A,3259.53578,N,09645.47231,W,0.015,,2019-04-30,,
2019-04-30 22:54:18.056611,22:54:18,A,3259.53571,N,09645.47221,W,0.088,,2019-04-30,,
2019-04-30 22:54:21.052707,22:54:21,A,3259.53571,N,09645.47217,W,0.104,,2019-04-30,,
2019-04-30 22:54:24.056593,22:54:24,A,3259.53571,N,09645.47204,W,0.027,,2019-04-30,,
2019-04-30 22:54:27.054358,22:54:27,A,3259.53568,N,09645.47193,W,0.096,,2019-04-30,,
2019-04-30 22:54:30.056518,22:54:30,A,3259.53538,N,09645.47163,W,0.033,,2019-04-30,,
2019-04-30 22:54:33.054423,22:54:33,A,3259.53539,N,09645.47154,W,0.056,,2019-04-30,,
2019-04-30 22:54:36.055844,22:54:36,A,3259.53534,N,09645.47142,W,0.043,,2019-04-30,,
2019-04-30 22:54:39.054097,22:54:39,A,3259.53546,N,09645.47144,W,0.028,,2019-04-30,,
2019-04-30 22:54:42.054955,22:54:42,A,3259.53554,N,09645.47151,W,0.167,,2019-04-30,,
2019-04-30 22:54:45.053287,22:54:45,A,3259.53551,N,09645.47145,W,0.041,,2019-04-30,,
2019-04-30 22:54:48.052380,22:54:48,A,3259.53544,N,09645.47138,W,0.135,,2019-04-30,,
2019-04-30 22:54:53.053639,22:54:53,A,3259.53523,N,09645.47137,W,0.175,,2019-04-30,,
2019-04-30 22:54:56.056547,22:54:56,A,3259.53479,N,09645.47127,W,0.031,,2019-04-30,,
2019-04-30 22:54:59.053261,22:54:59,A,3259.53445,N,09645.47118,W,0.033,,2019-04-30,,
2019-04-30 22:55:04.057437,22:55:04,A,3259.53417,N,09645.47100,W,0.033,,2019-04-30,,
2019-04-30 22:55:07.057576,22:55:07,A,3259.53387,N,09645.47086,W,0.028,,2019-04-30,,
2019-04-30 22:55:10.058304,22:55:10,A,3259.53357,N,09645.47069,W,0.099,,2019-04-30,,
2019-04-30 22:55:13.056417,22:55:13,A,3259.53317,N,09645.47047,W,0.09,,2019-04-30,,
2019-04-30 22:55:16.058254,22:55:16,A,3259.53301,N,09645.47037,W,0.083,,2019-04-30,,
2019-04-30 22:55:19.056977,22:55:19,A,3259.53287,N,09645.47036,W,0.118,,2019-04-30,,
2019-04-30 22:55:22.057557,22:55:22,A,3259.53290,N,09645.47037,W,0.13,,2019-04-30,,
2019-04-30 22:55:25.056887,22:55:25,A,3259.53287,N,09645.47031,W,0.081,,2019-04-30,,
2019-04-30 22:55:28.056919,22:55:28,A,3259.53298,N,09645.47042,W,0.052,,2019-04-30,,
2019-04-30 22:55:31.055601,22:55:31,A,3259.53279,N,09645.47038,W,0.065,,2019-04-30,,
2019-04-30 22:55:34.057099,22:55:34,A,3259.53277,N,09645.47048,W,0.209,,2019-04-30,,
2019-04-30 22:55:37.057390,22:55:37,A,3259.53277,N,09645.47048,W,0.031,,2019-04-30,,
2019-04-30 22:55:40.058366,22:55:40,A,3259.53276,N,09645.47040,W,0.104,,2019-04-30,,
2019-04-30 22:55:43.058519,22:55:43,A,3259.53263,N,09645.47027,W,0.014,,2019-04-30,,
2019-04-30 22:55:46.056530,22:55:46,A,3259.53246,N,09645.47015,W,0.074,,2019-04-30,,
2019-04-30 22:55:49.055541,22:55:49,A,3259.53230,N,09645.47010,W,0.114,,2019-04-30,,
2019-04-30 22:55:52.058449,22:55:52,A,3259.53222,N,09645.47003,W,0.032,,2019-04-30,,
2019-04-30 22:55:55.057098,22:55:55,A,3259.53222,N,09645.46998,W,0.079,,2019-04-30,,
2019-04-30 22:55:58.058144,22:55:58,A,3259.53229,N,09645.46996,W,0.115,,2019-04-30,,
2019-04-30 22:56:01.058914,22:56:01,A,3259.53231,N,09645.46995,W,0.075,,2019-04-30,,
2019-04-30 22:56:04.055621,22:56:04,A,3259.53242,N,09645.47007,W,0.102,,2019-04-30,,
2019-04-30 22:56:09.056198,22:56:09,A,3259.53247,N,09645.47007,W,0.082,,2019-04-30,,
2019-04-30 22:56:12.061140,22:56:12,A,3259.53258,N,09645.47021,W,0.014,,2019-04-30,,
2019-04-30 22:56:15.054234,22:56:15,A,3259.53270,N,09645.47036,W,0.11,,2019-04-30,,
2019-04-30 22:56:18.058436,22:56:18,A,3259.53283,N,09645.47057,W,0.038,,2019-04-30,,
2019-04-30 22:56:21.056998,22:56:21,A,3259.53292,N,09645.47069,W,0.074,,2019-04-30,,
2019-04-30 22:56:24.059222,22:56:24,A,3259.53296,N,09645.47079,W,0.04,,2019-04-30,,
2019-04-30 22:56:27.056136,22:56:27,A,3259.53301,N,09645.47083,W,0.104,,2019-04-30,,
2019-04-30 22:56:30.058025,22:56:30,A,3259.53298,N,09645.47086,W,0.017,,2019-04-30,,
2019-04-30 22:56:33.054311,22:56:33,A,3259.53283,N,09645.47075,W,0.061,,2019-04-30,,
2019-04-30 22:56:36.059374,22:56:36,A,3259.53261,N,09645.47055,W,0.057,,2019-04-30,,
2019-04-30 22:56:39.056198,22:56:39,A,3259.53244,N,09645.47032,W,0.055,,2019-04-30,,
2019-04-30 22:56:42.059170,22:56:42,A,3259.53236,N,09645.47022,W,0.02,,2019-04-30,,
2019-04-30 22:56:45.056406,22:56:45,A,3259.53229,N,09645.47003,W,0.053,,2019-04-30,,
2019-04-30 22:56:48.058395,22:56:48,A,3259.53216,N,09645.46991,W,0.11,,2019-04-30,,
2019-04-30 22:56:51.056152,22:56:51,A,3259.53219,N,09645.46986,W,0.14,,2019-04-30,,
2019-04-30 22:56:54.058071,22:56:54,A,3259.53228,N,09645.46989,W,0.055,,2019-04-30,,
2019-04-30 22:56:57.056071,22:56:57,A,3259.53234,N,09645.46995,W,0.128,,2019-04-30,,
2019-04-30 22:57:00.057875,22:57:00,A,3259.53248,N,09645.47003,W,0.036,,2019-04-30,,
2019-04-30 22:57:03.058578,22:57:03,A,3259.53254,N,09645.47006,W,0.032,,2019-04-30,,
2019-04-30 22:57:08.059063,22:57:08,A,3259.53276,N,09645.47024,W,0.042,,2019-04-30,,
2019-04-30 22:57:11.057708,22:57:11,A,3259.53285,N,09645.47034,W,0.016,,2019-04-30,,
2019-04-30 22:57:14.058989,22:57:14,A,3259.53283,N,09645.47039,W,0.017,,2019-04-30,,
2019-04-30 22:57:17.057805,22:57:17,A,3259.53271,N,09645.47028,W,0.016,,2019-04-30,,
2019-04-30 22:57:20.058157,22:57:20,A,3259.53255,N,09645.47008,W,0.032,,2019-04-30,,
2019-04-30 22:57:23.057514,22:57:23,A,3259.53250,N,09645.47000,W,0.102,,2019-04-30,,
2019-04-30 22:57:26.058952,22:57:26,A,3259.53251,N,09645.46991,W,0.02,,2019-04-30,,
2019-04-30 22:57:29.056199,22:57:29,A,3259.53244,N,09645.46975,W,0.038,,2019-04-30,,
2019-04-30 22:57:32.058237,22:57:32,A,3259.53234,N,09645.46962,W,0.07,,2019-04-30,,
2019-04-30 22:57:35.053453,22:57:35,A,3259.53235,N,09645.46964,W,0.033,,2019-04-30,,
2019-04-30 22:57:40.057494,22:57:40,A,3259.53224,N,09645.46954,W,0.096,,2019-04-30,,
2019-04-30 22:57:43.055721,22:57:43,A,3259.53223,N,09645.46951,W,0.054,,2019-04-30,,
2019-04-30 22:57:46.057516,22:57:46,A,3259.53229,N,09645.46953,W,0.039,,2019-04-30,,
2019-04-30 22:57:49.056958,22:57:49,A,3259.53226,N,09645.46952,W,0.06,,2019-04-30,,
2019-04-30 22:57:52.057315,22:57:52,A,3259.53227,N,09645.46953,W,0.032,,2019-04-30,,
2019-04-30 22:57:55.055099,22:57:55,A,3259.53224,N,09645.46956,W,0.02,,2019-04-30,,
2019-04-30 22:57:58.057999,22:57:58,A,3259.53217,N,09645.46955,W,0.024,,2019-04-30,,
2019-04-30 22:58:01.058352,22:58:01,A,3259.53221,N,09645.46957,W,0.101,,2019-04-30,,
2019-04-30 22:58:04.056939,22:58:04,A,3259.53215,N,09645.46959,W,0.032,,2019-04-30,,
2019-04-30 22:58:09.056512,22:58:09,A,3259.53229,N,09645.46972,W,0.035,,2019-04-30,,
2019-04-30 22:58:12.058095,22:58:12,A,3259.53248,N,09645.46982,W,0.134,,2019-04-30,,
2019-04-30 22:58:15.053274,22:58:15,A,3259.53261,N,09645.46985,W,0.119,,2019-04-30,,
2019-04-30 22:58:20.057481,22:58:20,A,3259.53270,N,09645.46984,W,0.042,,2019-04-30,,
2019-04-30 22:58:23.056164,22:58:23,A,3259.53276,N,09645.46988,W,0.042,,2019-04-30,,
2019-04-30 22:58:26.057050,22:58:26,A,3259.53271,N,09645.46990,W,0.026,,2019-04-30,,
2019-04-30 22:58:29.057181,22:58:29,A,3259.53272,N,09645.46994,W,0.026,,2019-04-30,,
2019-04-30 22:58:32.058888,22:58:32,A,3259.53273,N,09645.47001,W,0.032,,2019-04-30,,
2019-04-30 22:58:35.057044,22:58:35,A,3259.53275,N,09645.47010,W,0.037,,2019-04-30,,
2019-04-30 22:58:38.059422,22:58:38,A,3259.53276,N,09645.47023,W,0.052,,2019-04-30,,
2019-04-30 22:58:41.055974,22:58:41,A,3259.53275,N,09645.47040,W,0.081,,2019-04-30,,
2019-04-30 22:58:44.055152,22:58:44,A,3259.53287,N,09645.47063,W,0.011,,2019-04-30,,
2019-04-30 22:58:49.056393,22:58:49,A,3259.53290,N,09645.47088,W,0.053,,2019-04-30,,
2019-04-30 22:58:52.059351,22:58:52,A,3259.53289,N,09645.47099,W,0.055,,2019-04-30,,
2019-04-30 22:58:55.054104,22:58:55,A,3259.53287,N,09645.47102,W,0.062,,2019-04-30,,
2019-04-30 22:58:58.057737,22:58:58,A,3259.53291,N,09645.47102,W,0.049,,2019-04-30,,
2019-04-30 22:59:01.057605,22:59:01,A,3259.53305,N,09645.47105,W,0.072,,2019-04-30,,
2019-04-30 22:59:04.059986,22:59:04,A,3259.53292,N,09645.47102,W,0.057,,2019-04-30,,
2019-04-30 22:59:07.058077,22:59:07,A,3259.53270,N,09645.47097,W,0.054,,2019-04-30,,
2019-04-30 22:59:10.057102,22:59:10,A,3259.53255,N,09645.47090,W,0.069,,2019-04-30,,
2019-04-30 22:59:13.054401,22:59:13,A,3259.53253,N,09645.47083,W,0.112,,2019-04-30,,
2019-04-30 22:59:16.058533,22:59:16,A,3259.53266,N,09645.47078,W,0.226,,2019-04-30,,
2019-04-30 22:59:19.056274,22:59:19,A,3259.53264,N,09645.47072,W,0.02,,2019-04-30,,
2019-04-30 22:59:22.057203,22:59:22,A,3259.53266,N,09645.47069,W,0.005,,2019-04-30,,
2019-04-30 22:59:25.058200,22:59:25,A,3259.53268,N,09645.47068,W,0.045,,2019-04-30,,
2019-04-30 22:59:28.058266,22:59:28,A,3259.53275,N,09645.47070,W,0.113,,2019-04-30,,
2019-04-30 22:59:31.054242,22:59:31,A,3259.53285,N,09645.47075,W,0.068,,2019-04-30,,
2019-04-30 22:59:34.059183,22:59:34,A,3259.53285,N,09645.47082,W,0.058,,2019-04-30,,
2019-04-30 22:59:37.057928,22:59:37,A,3259.53284,N,09645.47093,W,0.064,,2019-04-30,,
2019-04-30 22:59:40.057234,22:59:40,A,3259.53291,N,09645.47101,W,0.018,,2019-04-30,,
2019-04-30 22:59:43.055918,22:59:43,A,3259.53287,N,09645.47111,W,0.046,,2019-04-30,,
2019-04-30 22:59:46.058838,22:59:46,A,3259.53284,N,09645.47117,W,0.089,,2019-04-30,,
2019-04-30 22:59:49.055019,22:59:49,A,3259.53283,N,09645.47125,W,0.038,,2019-04-30,,
2019-04-30 22:59:54.056920,22:59:54,A,3259.53295,N,09645.47140,W,0.026,,2019-04-30,,
2019-04-30 22:59:59.058339,22:59:59,A,3259.53296,N,09645.47151,W,0.035,,2019-04-30,,
2019-04-30 23:00:04.060336,23:00:04,A,3259.53301,N,09645.47160,W,0.059,,2019-04-30,,
2019-04-30 23:00:09.058837,23:00:09,A,3259.53297,N,09645.47160,W,0.018,,2019-04-30,,
2019-04-30 23:00:12.058774,23:00:12,A,3259.53297,N,09645.47154,W,0.02,,2019-04-30,,
2019-04-30 23:00:15.057304,23:00:15,A,3259.53301,N,09645.47149,W,0.061,,2019-04-30,,
2019-04-30 23:00:18.058420,23:00:18,A,3259.53301,N,09645.47139,W,0.155,,2019-04-30,,
2019-04-30 23:00:21.055495,23:00:21,A,3259.53296,N,09645.47129,W,0.044,,2019-04-30,,
2019-04-30 23:00:24.057078,23:00:24,A,3259.53285,N,09645.47125,W,0.056,,2019-04-30,,
2019-04-30 23:00:29.055173,23:00:29,A,3259.53262,N,09645.47120,W,0.054,,2019-04-30,,
2019-04-30 23:00:32.057962,23:00:32,A,3259.53247,N,09645.47119,W,0.042,,2019-04-30,,
2019-04-30 23:00:35.054948,23:00:35,A,3259.53235,N,09645.47114,W,0.029,,2019-04-30,,
2019-04-30 23:00:38.058967,23:00:38,A,3259.53232,N,09645.47112,W,0.053,,2019-04-30,,
2019-04-30 23:00:41.056818,23:00:41,A,3259.53231,N,09645.47111,W,0.078,,2019-04-30,,
2019-04-30 23:00:44.057029,23:00:44,A,3259.53235,N,09645.47111,W,0.052,,2019-04-30,,
2019-04-30 23:00:49.056775,23:00:49,A,3259.53232,N,09645.47111,W,0.067,,2019-04-30,,
2019-04-30 23:00:52.061125,23:00:52,A,3259.53227,N,09645.47104,W,0.041,,2019-04-30,,
